noise_param,AD_1arm,AD_composed,DP_1arm,DP_composed,DE_1arm,DE_composed,ER_1arm,ER_composed
0.9070,0.1282934010,0.0124242180,0.8591744559,0.7334376457,0.0000000000,0.0000000000,0.1282934010,0.0124242180
0.9080,0.1269728563,0.0121595838,0.8607642026,0.7362636966,0.0000000000,0.0000000000,0.1269728563,0.0121595838
0.9090,0.1256511017,0.0118977627,0.8623521995,0.7390911372,0.0000000000,0.0000000000,0.1256511017,0.0118977627
0.9100,0.1243281350,0.0116387562,0.8639384504,0.7419199485,0.0000000000,0.0000000000,0.1243281350,0.0116387562
0.9110,0.1230039541,0.0113825660,0.8655229591,0.7447501117,0.0000000000,0.0000000000,0.1230039541,0.0113825660
0.9120,0.1216785566,0.0111291936,0.8671057295,0.7475816079,0.0000000000,0.0000000000,0.1216785566,0.0111291936
0.9130,0.1203519404,0.0108786403,0.8686867653,0.7504144185,0.0000000000,0.0000000000,0.1203519404,0.0108786403
0.9140,0.1190241031,0.0106309077,0.8702660704,0.7532485249,0.0000000000,0.0000000000,0.1190241031,0.0106309077
0.9150,0.1176950427,0.0103859973,0.8718436485,0.7560839085,0.0000000000,0.0000000000,0.1176950427,0.0103859973
0.9160,0.1163647567,0.0101439104,0.8734195034,0.7589205509,0.0000000000,0.0000000000,0.1163647567,0.0101439104
0.9170,0.1150332429,0.0099046486,0.8749936389,0.7617584338,0.0000000000,0.0000000000,0.1150332429,0.0099046486
0.9180,0.1137004992,0.0096682132,0.8765660588,0.7645975389,0.0000000000,0.0000000000,0.1137004992,0.0096682132
0.9190,0.1123665231,0.0094346057,0.8781367666,0.7674378480,0.0000000000,0.0000000000,0.1123665231,0.0094346057
0.9200,0.1110313124,0.0092038273,0.8797057663,0.7702793432,0.0000000000,0.0000000000,0.1110313124,0.0092038273
0.9210,0.1096948648,0.0089758796,0.8812730614,0.7731220064,0.0000000000,0.0000000000,0.1096948648,0.0089758796
0.9220,0.1083571781,0.0087507637,0.8828386558,0.7759658197,0.0000000000,0.0000000000,0.1083571781,0.0087507637
0.9230,0.1070182499,0.0085284811,0.8844025530,0.7788107654,0.0000000000,0.0000000000,0.1070182499,0.0085284811
0.9240,0.1056780779,0.0083090331,0.8859647568,0.7816568256,0.0000000000,0.0000000000,0.1056780779,0.0083090331
0.9250,0.1043366598,0.0080924209,0.8875252707,0.7845039829,0.0000000000,0.0000000000,0.1043366598,0.0080924209
0.9260,0.1029939933,0.0078786459,0.8890840986,0.7873522197,0.0000000000,0.0000000000,0.1029939933,0.0078786459
0.9270,0.1016500761,0.0076677094,0.8906412440,0.7902015185,0.0000000000,0.0000000000,0.1016500761,0.0076677094
0.9280,0.1003049058,0.0074596124,0.8921967105,0.7930518619,0.0000000000,0.0000000000,0.1003049058,0.0074596124
0.9290,0.0989584801,0.0072543564,0.8937505017,0.7959032328,0.0000000000,0.0000000000,0.0989584801,0.0072543564
0.9300,0.0976107966,0.0070519425,0.8953026213,0.7987556139,0.0000000000,0.0000000000,0.0976107966,0.0070519425
0.9310,0.0962618531,0.0068523719,0.8968530729,0.8016089882,0.0000000000,0.0000000000,0.0962618531,0.0068523719
0.9320,0.0949116470,0.0066556458,0.8984018600,0.8044633385,0.0000000000,0.0000000000,0.0949116470,0.0066556458
0.9330,0.0935601762,0.0064617654,0.8999489862,0.8073186481,0.0000000000,0.0000000000,0.0935601762,0.0064617654
0.9340,0.0922074381,0.0062707318,0.9014944550,0.8101749001,0.0000000000,0.0000000000,0.0922074381,0.0062707318
0.9350,0.0908534305,0.0060825462,0.9030382701,0.8130320777,0.0000000000,0.0000000000,0.0908534305,0.0060825462
0.9360,0.0894981508,0.0058972096,0.9045804349,0.8158901644,0.0000000000,0.0000000000,0.0894981508,0.0058972096
0.9370,0.0881415969,0.0057147232,0.9061209530,0.8187491434,0.0000000000,0.0000000000,0.0881415969,0.0057147232
0.9380,0.0867837661,0.0055350881,0.9076598279,0.8216089984,0.0000000000,0.0000000000,0.0867837661,0.0055350881
0.9390,0.0854246563,0.0053583053,0.9091970630,0.8244697129,0.0000000000,0.0000000000,0.0854246563,0.0053583053
0.9400,0.0840642648,0.0051843759,0.9107326619,0.8273312706,0.0000000000,0.0000000000,0.0840642648,0.0051843759
0.9410,0.0827025893,0.0050133008,0.9122666281,0.8301936553,0.0000000000,0.0000000000,0.0827025893,0.0050133008
0.9420,0.0813396275,0.0048450813,0.9137989650,0.8330568509,0.0000000000,0.0000000000,0.0813396275,0.0048450813
0.9430,0.0799753767,0.0046797181,0.9153296760,0.8359208413,0.0000000000,0.0000000000,0.0799753767,0.0046797181
0.9440,0.0786098347,0.0045172124,0.9168587647,0.8387856105,0.0000000000,0.0000000000,0.0786098347,0.0045172124
0.9450,0.0772429989,0.0043575650,0.9183862344,0.8416511427,0.0000000000,0.0000000000,0.0772429989,0.0043575650
0.9460,0.0758748670,0.0042007770,0.9199120887,0.8445174220,0.0000000000,0.0000000000,0.0758748670,0.0042007770
0.9470,0.0745054364,0.0040468492,0.9214363308,0.8473844327,0.0000000000,0.0000000000,0.0745054364,0.0040468492
0.9480,0.0731347046,0.0038957827,0.9229589642,0.8502521591,0.0000000000,0.0000000000,0.0731347046,0.0038957827
0.9490,0.0717626693,0.0037475782,0.9244799924,0.8531205859,0.0000000000,0.0000000000,0.0717626693,0.0037475782
0.9500,0.0703893279,0.0036022367,0.9259994186,0.8559896973,0.0000000000,0.0000000000,0.0703893279,0.0036022367
0.9510,0.0690146779,0.0034597590,0.9275172462,0.8588594781,0.0000000000,0.0000000000,0.0690146779,0.0034597590
0.9520,0.0676387169,0.0033201460,0.9290334786,0.8617299130,0.0000000000,0.0000000000,0.0676387169,0.0033201460
0.9530,0.0662614423,0.0031833986,0.9305481192,0.8646009868,0.0000000000,0.0000000000,0.0662614423,0.0031833986
0.9540,0.0648828516,0.0030495175,0.9320611713,0.8674726842,0.0000000000,0.0000000000,0.0648828516,0.0030495175
0.9550,0.0635029423,0.0029185035,0.9335726383,0.8703449903,0.0000000000,0.0000000000,0.0635029423,0.0029185035
0.9560,0.0621217119,0.0027903574,0.9350825233,0.8732178900,0.0000000000,0.0000000000,0.0621217119,0.0027903574
0.9570,0.0607391579,0.0026650800,0.9365908298,0.8760913686,0.0000000000,0.0000000000,0.0607391579,0.0026650800
0.9580,0.0593552776,0.0025426721,0.9380975611,0.8789654111,0.0000000000,0.0000000000,0.0593552776,0.0025426721
0.9590,0.0579700686,0.0024231343,0.9396027204,0.8818400028,0.0000000000,0.0000000000,0.0579700686,0.0024231343
0.9600,0.0565835284,0.0023064674,0.9411063109,0.8847151291,0.0000000000,0.0000000000,0.0565835284,0.0023064674
0.9610,0.0551956542,0.0021926721,0.9426083361,0.8875907754,0.0000000000,0.0000000000,0.0551956542,0.0021926721
0.9620,0.0538064437,0.0020817490,0.9441087991,0.8904669272,0.0000000000,0.0000000000,0.0538064437,0.0020817490
0.9630,0.0524158942,0.0019736988,0.9456077032,0.8933435702,0.0000000000,0.0000000000,0.0524158942,0.0019736988
0.9640,0.0510240030,0.0018685222,0.9471050516,0.8962206899,0.0000000000,0.0000000000,0.0510240030,0.0018685222
0.9650,0.0496307677,0.0017662198,0.9486008475,0.8990982721,0.0000000000,0.0000000000,0.0496307677,0.0017662198
0.9660,0.0482361857,0.0016667922,0.9500950942,0.9019763027,0.0000000000,0.0000000000,0.0482361857,0.0016667922
0.9670,0.0468402542,0.0015702401,0.9515877948,0.9048547675,0.0000000000,0.0000000000,0.0468402542,0.0015702401
0.9680,0.0454429708,0.0014765639,0.9530789526,0.9077336526,0.0000000000,0.0000000000,0.0454429708,0.0014765639
0.9690,0.0440443327,0.0013857642,0.9545685708,0.9106129439,0.0000000000,0.0000000000,0.0440443327,0.0013857642
0.9700,0.0426443374,0.0012978416,0.9560566524,0.9134926278,0.0000000000,0.0000000000,0.0426443374,0.0012978416
0.9710,0.0412429822,0.0012127966,0.9575432008,0.9163726902,0.0000000000,0.0000000000,0.0412429822,0.0012127966
0.9720,0.0398402645,0.0011306298,0.9590282189,0.9192531176,0.0000000000,0.0000000000,0.0398402645,0.0011306298
0.9730,0.0384361817,0.0010513415,0.9605117101,0.9221338964,0.0000000000,0.0000000000,0.0384361817,0.0010513415
0.9740,0.0370307309,0.0009749324,0.9619936774,0.9250150129,0.0000000000,0.0000000000,0.0370307309,0.0009749324
0.9750,0.0356239097,0.0009014027,0.9634741240,0.9278964537,0.0000000000,0.0000000000,0.0356239097,0.0009014027
0.9760,0.0342157153,0.0008307531,0.9649530529,0.9307782055,0.0000000000,0.0000000000,0.0342157153,0.0008307531
0.9770,0.0328061451,0.0007629839,0.9664304673,0.9336602548,0.0000000000,0.0000000000,0.0328061451,0.0007629839
0.9780,0.0313951963,0.0006980955,0.9679063703,0.9365425884,0.0000000000,0.0000000000,0.0313951963,0.0006980955
0.9790,0.0299828662,0.0006360883,0.9693807649,0.9394251933,0.0000000000,0.0000000000,0.0299828662,0.0006360883
0.9800,0.0285691522,0.0005769626,0.9708536543,0.9423080562,0.0000000000,0.0000000000,0.0285691522,0.0005769626
0.9810,0.0271540515,0.0005207189,0.9723250416,0.9451911641,0.0000000000,0.0000000000,0.0271540515,0.0005207189
0.9820,0.0257375614,0.0004673575,0.9737949297,0.9480745042,0.0000000000,0.0000000000,0.0257375614,0.0004673575
0.9830,0.0243196792,0.0004168786,0.9752633217,0.9509580635,0.0000000000,0.0000000000,0.0243196792,0.0004168786
0.9840,0.0229004021,0.0003692827,0.9767302207,0.9538418292,0.0000000000,0.0000000000,0.0229004021,0.0003692827
0.9850,0.0214797274,0.0003245699,0.9781956297,0.9567257887,0.0000000000,0.0000000000,0.0214797274,0.0003245699
0.9860,0.0200576523,0.0002827405,0.9796595517,0.9596099293,0.0000000000,0.0000000000,0.0200576523,0.0002827405
0.9870,0.0186341741,0.0002437949,0.9811219898,0.9624942383,0.0000000000,0.0000000000,0.0186341741,0.0002437949
0.9880,0.0172092900,0.0002077331,0.9825829469,0.9653787034,0.0000000000,0.0000000000,0.0172092900,0.0002077331
0.9890,0.0157829972,0.0001745555,0.9840424261,0.9682633120,0.0000000000,0.0000000000,0.0157829972,0.0001745555
0.9900,0.0143552930,0.0001442623,0.9855004303,0.9711480519,0.0000000000,0.0000000000,0.0143552930,0.0001442623
0.9910,0.0129261744,0.0001168536,0.9869569625,0.9740329106,0.0000000000,0.0000000000,0.0129261744,0.0001168536
0.9920,0.0114956388,0.0000923295,0.9884120257,0.9769178761,0.0000000000,0.0000000000,0.0114956388,0.0000923295
0.9930,0.0100636833,0.0000706903,0.9898656229,0.9798029362,0.0000000000,0.0000000000,0.0100636833,0.0000706903
0.9940,0.0086303051,0.0000519361,0.9913177569,0.9826880788,0.0000000000,0.0000000000,0.0086303051,0.0000519361
0.9950,0.0071955014,0.0000360669,0.9927684308,0.9855732919,0.0000000000,0.0000000000,0.0071955014,0.0000360669
0.9960,0.0057592693,0.0000230829,0.9942176474,0.9884585635,0.0000000000,0.0000000000,0.0057592693,0.0000230829
0.9970,0.0043216060,0.0000129842,0.9956654097,0.9913438819,0.0000000000,0.0000000000,0.0043216060,0.0000129842
0.9980,0.0028825085,0.0000057708,0.9971117207,0.9942292353,0.0000000000,0.0000000000,0.0028825085,0.0000057708
0.9990,0.0014419742,0.0000014427,0.9985565831,0.9971146118,0.0000000000,0.0000000000,0.0014419742,0.0000014427
1.0000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
