loss_dB_total,e_delta,rate
15.918367346938776,0.00434010263644744,0.00017625350694626282
15.918367346938776,0.005108969774506924,0.0001716176360732829
15.918367346938776,0.006014044907055618,0.00016630419634496398
15.918367346938776,0.00707945784384138,0.0001602192683967576
15.918367346938776,0.008333613090239559,0.00015325713942785193
15.918367346938776,0.009809947127268775,0.0001458455652385157
15.918367346938776,0.011547819846894581,0.0001386901722116913
15.918367346938776,0.013593563908785255,0.00013052078711037
15.918367346938776,0.016001719994958277,0.00012120560193550683
15.918367346938776,0.018836490894898,0.00011059895841602704
15.918367346938776,0.022173453187867787,9.854094184331879e-05
15.918367346938776,0.026101572156825358,8.575459101945975e-05
15.918367346938776,0.03072557365267447,7.464619844576559e-05
15.918367346938776,0.036168736144081594,6.208478233876653e-05
15.918367346938776,0.04257617739046918,4.79195184901849e-05
15.918367346938776,0.05011872336272722,3.262158533104613e-05
17.142857142857142,0.001,0.00017216312168632567
17.142857142857142,0.001177154137232303,0.0001710187821120334
17.142857142857142,0.0013856918628031274,0.0001696996872728044
17.142857142857142,0.001631172909227838,0.0001681799423630065
17.142857142857142,0.001920141938638801,0.00016642997302154862
17.142857142857142,0.0022603030271419193,0.00016441603822376976
17.142857142857142,0.0026607250597988083,0.00016209968758992285
17.142857142857142,0.003132083512179837,0.00015943715927918447
17.142857142857142,0.0036869450645195733,0.0001563787152420931
17.142857142857142,0.00434010263644744,0.00015286791162285741
17.142857142857142,0.005108969774506924,0.00014884080369300653
17.142857142857142,0.006014044907055618,0.00014422508706905007
17.142857142857142,0.00707945784384138,0.00013893918039851856
17.142857142857142,0.008333613090239559,0.00013289125956244367
17.142857142857142,0.009809947127268775,0.00012651154434151397
17.142857142857142,0.011547819846894581,0.00012029666064115871
17.142857142857142,0.013593563908785255,0.00011320106973235206
17.142857142857142,0.016001719994958277,0.00010511029857006476
17.142857142857142,0.018836490894898,9.589784681966735e-05
17.142857142857142,0.022173453187867787,8.542483439623146e-05
17.142857142857142,0.026101572156825358,7.438493721030162e-05
17.142857142857142,0.03072557365267447,6.473784985537577e-05
17.142857142857142,0.036168736144081594,5.382887956867764e-05
17.142857142857142,0.04257617739046918,4.1527044371114514e-05
17.142857142857142,0.05011872336272722,2.8297563395319174e-05
18.367346938775512,0.001,0.00014936543101699268
18.367346938775512,0.001177154137232303,0.00014837160916372156
18.367346938775512,0.0013856918628031274,0.0001472259713600687
18.367346938775512,0.001631172909227838,0.0001459060226964942
18.367346938775512,0.001920141938638801,0.00014438607208519652
18.367346938775512,0.0022603030271419193,0.0001426368091822005
18.367346938775512,0.0026607250597988083,0.00014062483304249637
18.367346938775512,0.003132083512179837,0.00013831212918359728
18.367346938775512,0.0036869450645195733,0.00013565549225799905
18.367346938775512,0.00434010263644744,0.00013260589242027198
18.367346938775512,0.005108969774506924,0.00012910778485617291
18.367346938775512,0.006014044907055618,0.00012509836400131225
18.367346938775512,0.00707945784384138,0.00012050676695816384
18.367346938775512,0.008333613090239559,0.00011525323484515063
18.367346938775512,0.009809947127268775,0.00010975556077767252
18.367346938775512,0.011547819846894581,0.0001043576923278818
18.367346938775512,0.013593563908785255,9.819488698156516e-05
18.367346938775512,0.016001719994958277,9.116772640384586e-05
18.367346938775512,0.018836490894898,8.31663478047925e-05
18.367346938775512,0.022173453187867787,7.407013804781106e-05
18.367346938775512,0.026101572156825358,6.453097377364057e-05
18.367346938775512,0.03072557365267447,5.61529761111172e-05
18.367346938775512,0.036168736144081594,4.6679083633447733e-05
18.367346938775512,0.04257617739046918,3.59955450020133e-05
18.367346938775512,0.05011872336272722,2.4548484033065036e-05
19.591836734693878,0.001,0.00012960088643827357
19.591836734693878,0.001177154137232303,0.00012873786322953237
19.591836734693878,0.0013856918628031274,0.00012774295709290758
19.591836734693878,0.001631172909227838,0.00012659662713076418
19.591836734693878,0.001920141938638801,0.00012527655620219578
19.591836734693878,0.0022603030271419193,0.00012375728345971938
19.591836734693878,0.0026607250597988083,0.00012200979497161705
19.591836734693878,0.003132083512179837,0.00012000106954446627
19.591836734693878,0.0036869450645195733,0.00011769357731690389
19.591836734693878,0.00434010263644744,0.00011504472946498195
19.591836734693878,0.005108969774506924,0.00011200627855998725
19.591836734693878,0.006014044907055618,0.0001085236709094162
19.591836734693878,0.00707945784384138,0.00010453535480162703
19.591836734693878,0.008333613090239559,9.997205224470147e-05
19.591836734693878,0.009809947127268775,9.522979575502121e-05
19.591836734693878,0.011547819846894581,9.054164487997077e-05
19.591836734693878,0.013593563908785255,8.518911326259672e-05
19.591836734693878,0.016001719994958277,7.908585709082556e-05
19.591836734693878,0.018836490894898,7.213646247119188e-05
19.591836734693878,0.022173453187867787,6.42361799267349e-05
19.591836734693878,0.026101572156825358,5.598830399760892e-05
19.591836734693878,0.03072557365267447,4.871247268605001e-05
19.591836734693878,0.036168736144081594,4.048489436428633e-05
19.591836734693878,0.04257617739046918,3.12067807672174e-05
19.591836734693878,0.05011872336272722,2.1297178886101878e-05
20.816326530612244,0.001,0.00011246190372779952
20.816326530612244,0.001177154137232303,0.00011171253486346064
20.816326530612244,0.0013856918628031274,0.00011084860271877564
20.816326530612244,0.001631172909227838,0.00010985313286146148
20.816326530612244,0.001920141938638801,0.00010870673942339388
20.816326530612244,0.0022603030271419193,0.00010738730594194468
20.816326530612244,0.0026607250597988083,0.00010586962980288528
20.816326530612244,0.003132083512179837,0.00010412502778033546
20.816326530612244,0.0036869450645195733,0.00010212090056602969
20.816326530612244,0.00434010263644744,9.982025484868553e-05
20.816326530612244,0.005108969774506924,9.718118254730936e-05
20.816326530612244,0.006014044907055618,9.415629835717409e-05
20.816326530612244,0.00707945784384138,9.069213901693848e-05
20.816326530612244,0.008333613090239559,8.672853089326433e-05
20.816326530612244,0.009809947127268775,8.2634347007954e-05
20.816326530612244,0.011547819846894581,7.856269277957845e-05
20.816326530612244,0.013593563908785255,7.391399832331512e-05
20.816326530612244,0.016001719994958277,6.861327470422898e-05
20.816326530612244,0.018836490894898,6.257765631207204e-05
20.816326530612244,0.022173453187867787,5.5716170395228777e-05
20.816326530612244,0.026101572156825358,4.85806645789194e-05
20.816326530612244,0.03072557365267447,4.226203813872917e-05
20.816326530612244,0.036168736144081594,3.511684761212086e-05
20.816326530612244,0.04257617739046918,2.7059298873486577e-05
20.816326530612244,0.05011872336272722,1.847701279645224e-05
22.040816326530614,0.001,9.759665732437545e-05
22.040816326530614,0.001177154137232303,9.694603907291456e-05
22.040816326530614,0.0013856918628031274,9.619590565239297e-05
22.040816326530614,0.001631172909227838,9.533151228599906e-05
22.040816326530614,0.001920141938638801,9.43360196689567e-05
22.040816326530614,0.0022603030271419193,9.319021676500328e-05
22.040816326530614,0.0026607250597988083,9.187221199402832e-05
22.040816326530614,0.003132083512179837,9.035709063683466e-05
22.040816326530614,0.0036869450645195733,8.861653662782583e-05
22.040816326530614,0.00434010263644744,8.661841748730535e-05
22.040816326530614,0.005108969774506924,8.432633205126283e-05
22.040816326530614,0.006014044907055618,8.169912200728099e-05
22.040816326530614,0.00707945784384138,7.869035019944893e-05
22.040816326530614,0.008333613090239559,7.524775143420973e-05
22.040816326530614,0.009809947127268775,7.171038823980812e-05
22.040816326530614,0.011547819846894581,6.817424316304824e-05
22.040816326530614,0.013593563908785255,6.41369189314982e-05
22.040816326530614,0.016001719994958277,5.953328808062259e-05
22.040816326530614,0.018836490894898,5.4291382766827774e-05
22.040816326530614,0.022173453187867787,4.833219469823954e-05
22.040816326530614,0.026101572156825358,4.215591592478956e-05
22.040816326530614,0.03072557365267447,3.6668603554138595e-05
22.040816326530614,0.036168736144081594,3.04634415648833e-05
22.040816326530614,0.04257617739046918,2.346592028675167e-05
22.040816326530614,0.05011872336272722,1.6030403635008054e-05
23.26530612244898,0.001,8.470121197722702e-05
23.26530612244898,0.001177154137232303,8.413638984946003e-05
23.26530612244898,0.0013856918628031274,8.348512646301509e-05
23.26530612244898,0.001631172909227838,8.273461400492896e-05
23.26530612244898,0.001920141938638801,8.187022542524568e-05
23.26530612244898,0.0022603030271419193,8.087527367348223e-05
23.26530612244898,0.0026607250597988083,7.973074348527614e-05
23.26530612244898,0.003132083512179837,7.841499383192919e-05
23.26530612244898,0.0036869450645195733,7.69034294452279e-05
23.26530612244898,0.00434010263644744,7.516814033461475e-05
23.26530612244898,0.005108969774506924,7.317750900103333e-05
23.26530612244898,0.006014044907055618,7.089578622515405e-05
23.26530612244898,0.00707945784384138,6.828263800521689e-05
23.26530612244898,0.008333613090239559,6.529266862491425e-05
23.26530612244898,0.009809947127268775,6.223436207233098e-05
23.26530612244898,0.011547819846894581,5.9163369326686546e-05
23.26530612244898,0.013593563908785255,5.5657087323234594e-05
23.26530612244898,0.016001719994958277,5.1658953119508156e-05
23.26530612244898,0.018836490894898,4.710646328573793e-05
23.26530612244898,0.022173453187867787,4.1931000211078044e-05
23.26530612244898,0.026101572156825358,3.658263648857547e-05
23.26530612244898,0.03072557365267447,3.1817307941357164e-05
23.26530612244898,0.036168736144081594,2.6428543273512997e-05
23.26530612244898,0.04257617739046918,2.03516326596303e-05
23.26530612244898,0.05011872336272722,1.3907560222120256e-05
24.48979591836735,0.001,7.351282246953058e-05
24.48979591836735,0.001177154137232303,7.30225373917369e-05
24.48979591836735,0.0013856918628031274,7.245716934127726e-05
24.48979591836735,0.001631172909227838,7.180559313467356e-05
24.48979591836735,0.001920141938638801,7.10551034858897e-05
24.48979591836735,0.0022603030271419193,7.019120589241756e-05
24.48979591836735,0.0026607250597988083,6.919738368308091e-05
24.48979591836735,0.003132083512179837,6.805483958912398e-05
24.48979591836735,0.0036869450645195733,6.674221046053078e-05
24.48979591836735,0.00434010263644744,6.523525418798686e-05
24.48979591836735,0.005108969774506924,6.350650857478578e-05
24.48979591836735,0.006014044907055618,6.152492292224786e-05
24.48979591836735,0.00707945784384138,5.925546456671789e-05
