loss_dB_total,e_d,rate
11.020408163265307,0.046415888336127774,5.5336845548356524e-05
11.020408163265307,0.05623413251903491,4.094999427002488e-05
11.020408163265307,0.06812920690579612,2.825667743725928e-05
11.020408163265307,0.08254041852680181,1.7449378518602843e-05
11.020408163265307,0.1,9.07972213514858e-06
12.244897959183675,0.001,0.0001858645986753926
12.244897959183675,0.001211527658628589,0.00018431918936836792
12.244897959183675,0.0014677992676220691,0.00018248984794440323
12.244897959183675,0.0017782794100389228,0.00018032768689240822
12.244897959183675,0.0021544346900318843,0.00017777600465943623
12.244897959183675,0.0026101572156825357,0.00017476915764278006
12.244897959183675,0.0031622776601683794,0.00017123130560793993
12.244897959183675,0.003831186849557285,0.00016707502898467155
12.244897959183675,0.004641588833612777,0.0001621998217440757
12.244897959183675,0.005623413251903491,0.0001564904712903129
12.244897959183675,0.006812920690579608,0.0001498153479349297
12.244897959183675,0.008254041852680182,0.00014202464230124212
12.244897959183675,0.01,0.0001329486111079725
12.244897959183675,0.012115276586285882,0.00012251526733525727
12.244897959183675,0.01467799267622069,0.00011211316797377213
12.244897959183675,0.01778279410038923,0.00010071289115739784
12.244897959183675,0.021544346900318832,8.889008896831934e-05
12.244897959183675,0.026101572156825358,7.705478954458838e-05
12.244897959183675,0.03162277660168379,6.497782337257704e-05
12.244897959183675,0.03831186849557287,5.302501040627311e-05
12.244897959183675,0.046415888336127774,4.1507258751393054e-05
12.244897959183675,0.05623413251903491,3.0677417623790345e-05
12.244897959183675,0.06812920690579612,2.1164930075666673e-05
12.244897959183675,0.08254041852680181,1.3056871874454935e-05
12.244897959183675,0.1,6.774829699356579e-06
13.46938775510204,0.001,0.0001401707818684642
13.46938775510204,0.001211527658628589,0.00013900404869539963
13.46938775510204,0.0014677992676220691,0.0001376220902477651
13.46938775510204,0.0017782794100389228,0.0001359877703438103
13.46938775510204,0.0021544346900318843,0.00013405802208175824
13.46938775510204,0.0026101572156825357,0.00013178299251196036
13.46938775510204,0.0031622776601683794,0.00012910509098215065
13.46938775510204,0.003831186849557285,0.00012595793999971438
13.46938775510204,0.004641588833612777,0.00012226523145674937
13.46938775510204,0.005623413251903491,0.00011793949693762286
13.46938775510204,0.006812920690579608,0.0001128808092788378
13.46938775510204,0.008254041852680182,0.00010697544452236034
13.46938775510204,0.01,0.00010009455017152475
13.46938775510204,0.012115276586285882,9.223122562245249e-05
13.46938775510204,0.01467799267622069,8.434856504050532e-05
13.46938775510204,0.01778279410038923,7.576188193471109e-05
13.46938775510204,0.021544346900318832,6.680646596437567e-05
13.46938775510204,0.026101572156825358,5.78974314082543e-05
13.46938775510204,0.03162277660168379,4.880610186580536e-05
13.46938775510204,0.03831186849557287,3.9808275975239774e-05
13.46938775510204,0.046415888336127774,3.113828334679695e-05
13.46938775510204,0.05623413251903491,2.2986651028157524e-05
13.46938775510204,0.06812920690579612,1.5855790566464286e-05
13.46938775510204,0.08254041852680181,9.771484358932091e-06
13.46938775510204,0.1,5.055536181667975e-06
14.693877551020408,0.001,0.00010565484600837253
14.693877551020408,0.001211527658628589,0.00010477526194379571
14.693877551020408,0.0014677992676220691,0.00010373271734839911
14.693877551020408,0.0017782794100389228,0.00010249902254006492
14.693877551020408,0.0021544346900318843,0.00010104148952223618
14.693877551020408,0.0026101572156825357,9.932228420178202e-05
14.693877551020408,0.0031622776601683794,9.729770533239548e-05
14.693877551020408,0.003831186849557285,9.491738930595169e-05
14.693877551020408,0.004641588833612777,9.212344297110005e-05
14.693877551020408,0.005623413251903491,8.884951112487347e-05
14.693877551020408,0.006812920690579608,8.501979173508963e-05
14.693877551020408,0.008254041852680182,8.05480210280792e-05
14.693877551020408,0.01,7.533646328749616e-05
14.693877551020408,0.012115276586285882,6.94147216451246e-05
14.693877551020408,0.01467799267622069,6.344643027907738e-05
14.693877551020408,0.01778279410038923,5.6982332316376366e-05
14.693877551020408,0.021544346900318832,5.0204016267710936e-05
14.693877551020408,0.026101572156825358,4.3499955737288184e-05
14.693877551020408,0.03162277660168379,3.6657920946232453e-05
14.693877551020408,0.03831186849557287,2.9885898207088225e-05
14.693877551020408,0.046415888336127774,2.336055813023635e-05
14.693877551020408,0.05623413251903491,1.722552247944925e-05
14.693877551020408,0.06812920690579612,1.1878986268611255e-05
14.693877551020408,0.08254041852680181,7.312735295484175e-06
14.693877551020408,0.1,3.772156631511635e-06
15.918367346938776,0.001,7.959529635337873e-05
15.918367346938776,0.001211527658628589,7.893310235373409e-05
15.918367346938776,0.0014677992676220691,7.814765419004218e-05
15.918367346938776,0.0017782794100389228,7.721756641870498e-05
15.918367346938776,0.0021544346900318843,7.611804339766649e-05
15.918367346938776,0.0026101572156825357,7.482038926219541e-05
15.918367346938776,0.0031622776601683794,7.329146219369284e-05
15.918367346938776,0.003831186849557285,7.14930722961057e-05
15.918367346938776,0.004641588833612777,6.938132473671344e-05
15.918367346938776,0.005623413251903491,6.69059132096404e-05
15.918367346938776,0.006812920690579608,6.400937364790437e-05
15.918367346938776,0.008254041852680182,6.062631499012074e-05
15.918367346938776,0.01,5.668265343829666e-05
15.918367346938776,0.012115276586285882,5.222669475592062e-05
15.918367346938776,0.01467799267622069,4.7711412292639365e-05
15.918367346938776,0.01778279410038923,4.284792391993039e-05
15.918367346938776,0.021544346900318832,3.772098786857873e-05
15.918367346938776,0.026101572156825358,3.267805688435911e-05
15.918367346938776,0.03162277660168379,2.753034725528245e-05
15.918367346938776,0.03831186849557287,2.2434747272694054e-05
15.918367346938776,0.046415888336127774,1.7524497580810214e-05
15.918367346938776,0.05623413251903491,1.2912075805263069e-05
15.918367346938776,0.06812920690579612,8.898872918962284e-06
15.918367346938776,0.08254041852680181,5.471805441197935e-06
15.918367346938776,0.1,2.8165186786037713e-06
17.142857142857142,0.001,5.992970949167224e-05
17.142857142857142,0.001211527658628589,5.94318419516189e-05
17.142857142857142,0.0014677992676220691,5.884085044148289e-05
17.142857142857142,0.0017782794100389228,5.814052014076322e-05
17.142857142857142,0.0021544346900318843,5.7312051743894755e-05
